"id","mechanic"
119316,"Tile Placement"
35865,"Acting"
35865,"Memory"
35865,"Pattern Building"
35865,"Push Your Luck"
42968,"Modular Board"
42968,"Roll / Spin and Move"
85338,"Variable Player Powers"
4165,"Dice Rolling"
208256,"Take That"
208256,"Variable Player Powers"
173648,"I Cut You Choose"
72242,"Point to Point Movement"
72242,"Race"
287116,"Area Majority / Influence"
287116,"Enclosure"
287116,"Tile Placement"
8652,"Cooperative Game"
8652,"Memory"
298764,"Hand Management"
298764,"Pattern Building"
17536,"Hexagon Grid"
9509,"Action Points"
9509,"Area Majority / Influence"
9509,"Modular Board"
9509,"Tile Placement"
139042,"Card Drafting"
139042,"Cooperative Game"
139042,"Storytelling"
254239,"Dice Rolling"
254239,"Events"
254239,"Grid Movement"
254239,"Hexagon Grid"
254239,"Line of Sight"
254239,"Movement Points"
254239,"Scenario / Mission / Campaign Game"
254239,"Simulation"
254239,"Zone of Control"
2200,"Auction/Bidding"
204577,"Betting and Bluffing"
204577,"Hand Management"
204577,"Trick-taking"
244452,"Network and Route Building"
244452,"Worker Placement"
276622,"Hand Management"
276622,"Set Collection"
276622,"Take That"
120781,"Auction/Bidding"
37686,"Memory"
37686,"Storytelling"
37686,"Team-Based Game"
232974,"Area Majority / Influence"
7502,"Dice Rolling"
7502,"Hexagon Grid"
7502,"Simulation"
12822,"Dice Rolling"
12822,"Point to Point Movement"
12822,"Roll / Spin and Move"
161290,"Cooperative Game"
161290,"Dice Rolling"
161290,"Pick-up and Deliver"
113656,"Dice Rolling"
113656,"Grid Movement"
113656,"Hexagon Grid"
113656,"Simulation"
25069,"Cooperative Game"
185378,"Hand Management"
185378,"Point to Point Movement"
185378,"Simultaneous Action Selection"
185378,"Variable Player Powers"
41243,"Campaign / Battle Card Driven"
41243,"Hand Management"
14452,"Hexagon Grid"
14452,"Line of Sight"
40961,"Pattern Building"
40961,"Tile Placement"
268276,"Hand Management"
268276,"Modular Board"
268276,"Set Collection"
328624,"Connections"
206780,"Grid Movement"
206780,"Set Collection"
288254,"Card Drafting"
288254,"Modular Board"
288254,"Pattern Building"
288254,"Tile Placement"
207230,"Chit-Pull System"
207230,"Dice Rolling"
207230,"Grid Movement"
207230,"Hexagon Grid"
7941,"Dice Rolling"
7941,"Hexagon Grid"
246862,"Set Collection"
246862,"Variable Player Powers"
246862,"Worker Placement"
246862,"Worker Placement Different Worker Types"
2645,"Betting and Bluffing"
2645,"Dice Rolling"
2645,"Push Your Luck"
2645,"Tile Placement"
164259,"Area Majority / Influence"
164259,"Dice Rolling"
164259,"Grid Movement"
164259,"Hexagon Grid"
164259,"Memory"
164259,"Secret Unit Deployment"
164259,"Variable Player Powers"
20445,"Area Movement"
20445,"Dice Rolling"
20445,"Role Playing"
20445,"Storytelling"
147883,"Hand Management"
147883,"Memory"
147883,"Player Elimination"
330403,"Action Points"
330403,"Cooperative Game"
330403,"Dice Rolling"
103638,"Pick-up and Deliver"
103638,"Roll / Spin and Move"
142551,"Grid Movement"
142551,"Hand Management"
142551,"Variable Player Powers"
19653,"Dice Rolling"
19653,"Modular Board"
19653,"Pick-up and Deliver"
122399,"Card Drafting"
122399,"Dice Rolling"
122399,"Hand Management"
4242,"Dice Rolling"
4242,"Grid Movement"
4242,"Hexagon Grid"
4242,"Movement Points"
4242,"Player Elimination"
4242,"Ratio / Combat Results Table"
4242,"Scenario / Mission / Campaign Game"
4242,"Simulation"
4242,"Variable Set-up"
15804,"Modular Board"
15804,"Tile Placement"
2095,"Auction/Bidding"
2095,"Tile Placement"
149112,"Area Majority / Influence"
149112,"Area Movement"
149112,"Auction/Bidding"
149112,"Card Drafting"
149112,"Dice Rolling"
149112,"Push Your Luck"
149112,"Semi-Cooperative Game"
149112,"Set Collection"
149112,"Trading"
149112,"Variable Player Powers"
322039,"Deduction"
322039,"Simultaneous Action Selection"
322039,"Solo / Solitaire Game"
24122,"Modular Board"
24122,"Tile Placement"
323367,"Roll / Spin and Move"
166019,"Hidden Roles"
166019,"Player Elimination"
166019,"Team-Based Game"
166019,"Variable Player Powers"
166019,"Voting"
299178,"Card Drafting"
299178,"Hexagon Grid"
299178,"Modular Board"
299178,"Pick-up and Deliver"
299178,"Set Collection"
299178,"Variable Player Powers"
32679,"Dice Rolling"
585,"Tile Placement"
6046,"Hexagon Grid"
6046,"Simulation"
2974,"Set Collection"
7493,"Cooperative Game"
7493,"Modular Board"
7493,"Tile Placement"
4889,"Roll / Spin and Move"
149051,"Modular Board"
149051,"Roll / Spin and Move"
139769,"Dice Rolling"
139769,"Variable Player Powers"
207796,"Network and Route Building"
207796,"Set Collection"
15383,"Rock-Paper-Scissors"
15383,"Storytelling"
18115,"Campaign / Battle Card Driven"
18115,"Hexagon Grid"
18115,"Simulation"
119472,"Modular Board"
119472,"Storytelling"
261321,"Card Drafting"
261321,"Deck Bag and Pool Building"
261321,"Hand Management"
178754,"Action Points"
178754,"Cooperative Game"
178754,"Dice Rolling"
2144,"Pick-up and Deliver"
2144,"Roll / Spin and Move"
15020,"Dice Rolling"
15020,"Line Drawing"
15020,"Roll / Spin and Move"
716,"Memory"
716,"Set Collection"
6928,"Dice Rolling"
6928,"Hexagon Grid"
6928,"Simulation"
319604,"Cooperative Game"
319604,"Solo / Solitaire Game"
271262,"Dice Rolling"
271262,"Hexagon Grid"
271262,"Simulation"
5715,"Dice Rolling"
5715,"Roll / Spin and Move"
5715,"Trading"
2364,"Commodity Speculation"
157586,"Hand Management"
157586,"Pattern Building"
157586,"Pattern Recognition"
157586,"Take That"
164930,"Hand Management"
164930,"Player Elimination"
164930,"Team-Based Game"
164930,"Variable Player Powers"
209734,"Hand Management"
209734,"Rock-Paper-Scissors"
241829,"Set Collection"
241829,"Worker Placement"
148209,"Acting"
148209,"Betting and Bluffing"
148209,"Role Playing"
148209,"Storytelling"
148209,"Voting"
324639,"Solo / Solitaire Game"
67199,"Campaign / Battle Card Driven"
67199,"Dice Rolling"
67199,"Grid Movement"
67199,"Hexagon Grid"
67199,"Simulation"
67199,"Zone of Control"
6718,"Set Collection"
142303,"Dice Rolling"
142303,"Network and Route Building"
307170,"Drafting"
307170,"Hand Management"
307170,"Modular Board"
24845,"Force Commitment"
142903,"Modular Board"
142903,"Pick-up and Deliver"
142903,"Tile Placement"
6037,"Dice Rolling"
6037,"Hexagon Grid"
229241,"Auction/Bidding"
229241,"Card Drafting"
229241,"Hand Management"
229241,"Set Collection"
67972,"Auction/Bidding"
67972,"Network and Route Building"
67972,"Tile Placement"
38390,"Point to Point Movement"
38390,"Time Track"
346501,"Drafting"
64610,"Roll / Spin and Move"
7638,"Dice Rolling"
7638,"Hexagon Grid"
7638,"Simulation"
322562,"Dice Rolling"
322562,"Take That"
322562,"Team-Based Game"
322562,"Variable Player Powers"
224478,"Hand Management"
313850,"Alliances"
313850,"Dice Rolling"
313850,"Grid Movement"
313850,"Player Elimination"
313850,"Semi-Cooperative Game"
313850,"Take That"
313850,"Time Track"
313850,"Voting"
4289,"Dice Rolling"
4289,"Events"
4289,"Grid Movement"
4289,"Hexagon Grid"
4289,"Line of Sight"
4289,"Scenario / Mission / Campaign Game"
4289,"Simulation"
5826,"Hexagon Grid"
5724,"Hexagon Grid"
5724,"Simulation"
6916,"Dice Rolling"
6916,"Grid Movement"
6916,"Hexagon Grid"
6916,"Ratio / Combat Results Table"
6916,"Simulation"
4449,"Dice Rolling"
4449,"Grid Movement"
4449,"Hexagon Grid"
4449,"Simulation"
83199,"Point to Point Movement"
175496,"Cooperative Game"
175496,"Dice Rolling"
175496,"Grid Movement"
232216,"Area Majority / Influence"
232216,"Dice Rolling"
232216,"Set Collection"
174013,"Cooperative Game"
174013,"Memory"
174013,"Voting"
2483,"Action Points"
2483,"Dice Rolling"
2483,"Grid Movement"
2483,"Hexagon Grid"
2483,"Ratio / Combat Results Table"
2483,"Simulation"
2483,"Variable Player Powers"
13373,"Dice Rolling"
13373,"Memory"
13373,"Pattern Recognition"
302212,"Cooperative Game"
20266,"Dice Rolling"
20266,"Hexagon Grid"
20266,"Simulation"
176286,"Card Drafting"
176286,"Deck Bag and Pool Building"
176286,"Dice Rolling"
176286,"Hand Management"
176286,"Variable Player Powers"
203104,"Modular Board"
203104,"Point to Point Movement"
203104,"Secret Unit Deployment"
5640,"Tile Placement"
11037,"Role Playing"
11037,"Roll / Spin and Move"
179386,"Auction/Bidding"
179386,"Tile Placement"
209511,"Dice Rolling"
209511,"Grid Movement"
209511,"Hexagon Grid"
209511,"Movement Points"
209511,"Scenario / Mission / Campaign Game"
209511,"Simulation"
209511,"Zone of Control"
22061,"Area Majority / Influence"
22061,"Area Movement"
22061,"Area-Impulse"
22061,"Dice Rolling"
22061,"Events"
22061,"Lose a Turn"
22061,"Map Deformation"
22061,"Negotiation"
22061,"Player Elimination"
22061,"Scenario / Mission / Campaign Game"
22061,"Set Collection"
22061,"Turn Order: Progressive"
26468,"Betting and Bluffing"
26468,"Set Collection"
26468,"Team-Based Game"
26468,"Trick-taking"
117549,"Hand Management"
117549,"Simultaneous Action Selection"
3626,"Dice Rolling"
3626,"Events"
3626,"Grid Movement"
3626,"Hexagon Grid"
3626,"Movement Points"
3626,"Pick-up and Deliver"
3626,"Player Elimination"
3626,"Ratio / Combat Results Table"
3626,"Simulation"
318098,"Hand Management"
318098,"Set Collection"
26458,"Dice Rolling"
26458,"Hexagon Grid"
3159,"Auction/Bidding"
3159,"Set Collection"
129971,"Memory"
129971,"Point to Point Movement"
129971,"Tile Placement"
275972,"Cooperative Game"
126340,"Dice Rolling"
126340,"Push Your Luck"
126340,"Role Playing"
221661,"Player Elimination"
221661,"Secret Unit Deployment"
221661,"Take That"
221661,"Team-Based Game"
221661,"Voting"
180938,"Cooperative Game"
245371,"Network and Route Building"
245371,"Pick-up and Deliver"
245371,"Trading"
27736,"Action Points"
27736,"Cooperative Game"
27736,"Modular Board"
27736,"Simultaneous Action Selection"
178154,"Card Drafting"
21123,"Auction/Bidding"
21123,"Player Elimination"
21123,"Roll / Spin and Move"
21123,"Set Collection"
21123,"Trading"
1583,"Hexagon Grid"
14186,"Mancala"
4126,"Hexagon Grid"
118953,"Hand Management"
1504,"Auction/Bidding"
1504,"Simultaneous Action Selection"
9812,"Set Collection"
154677,"Hand Management"
154677,"Variable Phase Order"
154677,"Variable Player Powers"
5264,"Dice Rolling"
5264,"Hexagon Grid"
5264,"Simulation"
31887,"Modular Board"
256640,"Hand Management"
256640,"Player Judge"
256640,"Simultaneous Action Selection"
202884,"Card Drafting"
157979,"Action Points"
157979,"Area Majority / Influence"
157979,"Deck Bag and Pool Building"
157979,"Dice Rolling"
157979,"Grid Movement"
157979,"Modular Board"
157979,"Pick-up and Deliver"
157979,"Tile Placement"
157979,"Trading"
157979,"Variable Player Powers"
9084,"Dice Rolling"
9084,"Grid Movement"
9084,"Hexagon Grid"
9084,"Line of Sight"
9084,"Movement Points"
9084,"Simulation"
228603,"Modular Board"
228603,"Tile Placement"
76546,"Auction/Bidding"
76546,"Card Drafting"
76546,"Tile Placement"
76546,"Variable Player Powers"
244738,"Hand Management"
244738,"Set Collection"
179973,"Tile Placement"
165552,"Push Your Luck"
165552,"Roll / Spin and Move"
3081,"Pattern Building"
3081,"Tile Placement"
159507,"Tile Placement"
198671,"Cooperative Game"
261683,"Tile Placement"
79,"Dice Rolling"
79,"Grid Movement"
79,"Hexagon Grid"
79,"Secret Unit Deployment"
79,"Simulation"
7114,"Hexagon Grid"
13995,"Hexagon Grid"
299566,"Cooperative Game"
299566,"Deck Bag and Pool Building"
299566,"Dice Rolling"
299566,"Die Icon Resolution"
299566,"Grid Movement"
299566,"Hand Management"
299566,"Modular Board"
299566,"Solo / Solitaire Game"
299566,"Team-Based Game"
299566,"Variable Player Powers"
15069,"Stock Holding"
6814,"Dice Rolling"
6814,"Events"
6814,"Grid Movement"
6814,"Hexagon Grid"
6814,"Hidden Movement"
6814,"Movement Points"
6814,"Secret Unit Deployment"
6814,"Simulation"
12451,"Action Points"
12451,"Point to Point Movement"
12451,"Simulation"
128662,"Action Points"
128662,"Grid Movement"
128662,"Hand Management"
128662,"Modular Board"
128662,"Tile Placement"
128662,"Variable Player Powers"
35674,"Area Majority / Influence"
35674,"Area Movement"
35674,"Modular Board"
35674,"Network and Route Building"
199076,"Dice Rolling"
199076,"Variable Player Powers"
316287,"Deduction"
316287,"Hidden Roles"
316287,"Memory"
316287,"Roles with Asymmetric Information"
316287,"Simultaneous Action Selection"
316287,"Team-Based Game"
316287,"Traitor Game"
316287,"Variable Player Powers"
316287,"Voting"
11195,"Cooperative Game"
11195,"Dice Rolling"
25190,"Auction/Bidding"
25190,"Hand Management"
25190,"Set Collection"
227888,"Action Points"
227888,"Dice Rolling"
227888,"Variable Player Powers"
165041,"Action Queue"
165041,"Modular Board"
165041,"Pick-up and Deliver"
165041,"Set Collection"
165041,"Simultaneous Action Selection"
27817,"Dice Rolling"
27817,"Hexagon Grid"
16067,"Modular Board"
16067,"Secret Unit Deployment"
39084,"Team-Based Game"
39084,"Tile Placement"
2262,"Action Queue"
2262,"Betting and Bluffing"
2262,"Dice Rolling"
2262,"Grid Movement"
2262,"Hexagon Grid"
2262,"Paper-and-Pencil"
2262,"Take That"
293981,"Cooperative Game"
293981,"Critical Hits and Failures"
293981,"Modular Board"
293981,"Move Through Deck"
293981,"Storytelling"
113312,"Action Points"
113312,"Hand Management"
272538,"Auction/Bidding"
272538,"Network and Route Building"
272538,"Stock Holding"
272538,"Tile Placement"
80934,"Team-Based Game"
80934,"Tile Placement"
80934,"Trading"
28004,"Dice Rolling"
28004,"Modular Board"
28004,"Tile Placement"
28004,"Variable Player Powers"
175867,"Hand Management"
175867,"Memory"
175867,"Team-Based Game"
9079,"Auction/Bidding"
9079,"Dice Rolling"
9079,"Roll / Spin and Move"
9079,"Trading"
5155,"Point to Point Movement"
5155,"Roll / Spin and Move"
254846,"Auction/Bidding"
254846,"Set Collection"
222951,"Area Majority / Influence"
222951,"Campaign / Battle Card Driven"
222951,"Hand Management"
4516,"Hexagon Grid"
38038,"Hand Management"
10946,"Dice Rolling"
10946,"Grid Movement"
10946,"Hexagon Grid"
10946,"Movement Points"
10946,"Scenario / Mission / Campaign Game"
10946,"Simulation"
10946,"Zone of Control"
150012,"Hexagon Grid"
27291,"Betting and Bluffing"
27291,"Dice Rolling"
27291,"Roll / Spin and Move"
3162,"Dice Rolling"
3162,"Grid Movement"
3162,"Hexagon Grid"
3162,"Movement Points"
3162,"Ratio / Combat Results Table"
3162,"Simulation"
3162,"Tech Trees / Tech Tracks"
260156,"Cooperative Game"
260156,"Dice Rolling"
260156,"Tile Placement"
260156,"Worker Placement"
954,"Betting and Bluffing"
170909,"Modular Board"
170909,"Tile Placement"
170909,"Variable Player Powers"
170909,"Worker Placement"
118177,"Network and Route Building"
118177,"Tile Placement"
18041,"Dice Rolling"
18041,"Paper-and-Pencil"
18041,"Team-Based Game"
25972,"Dice Rolling"
25972,"Measurement Movement"
25972,"Simulation"
36229,"Dice Rolling"
36229,"Tile Placement"
3127,"Deck Bag and Pool Building"
3127,"Dice Rolling"
3127,"Hand Management"
3127,"Pick-up and Deliver"
3127,"Rock-Paper-Scissors"
3127,"Variable Player Powers"
3127,"Worker Placement"
8702,"Hexagon Grid"
130556,"Dice Rolling"
130556,"Push Your Luck"
4215,"Dice Rolling"
4215,"Grid Movement"
4215,"Hexagon Grid"
4215,"Movement Points"
4215,"Ratio / Combat Results Table"
4215,"Simulation"
223167,"Action Points"
223167,"Area Movement"
223167,"Cooperative Game"
223167,"Modular Board"
223167,"Variable Player Powers"
1749,"Trick-taking"
34948,"Pattern Building"
34948,"Pattern Recognition"
182953,"Cooperative Game"
182953,"Dice Rolling"
182953,"Pattern Recognition"
182953,"Storytelling"
255697,"Dice Rolling"
255697,"Paper-and-Pencil"
255697,"Set Collection"
200170,"Area Movement"
200170,"Cooperative Game"
200170,"Dice Rolling"
200170,"Storytelling"
38328,"Hand Management"
66080,"Action Points"
66080,"Campaign / Battle Card Driven"
66080,"Chit-Pull System"
66080,"Dice Rolling"
66080,"Point to Point Movement"
66080,"Solo / Solitaire Game"
215503,"Commodity Speculation"
215503,"Modular Board"
3247,"Dice Rolling"
3247,"Hand Management"
3247,"Secret Unit Deployment"
3247,"Variable Set-up"
289566,"Dice Rolling"
289566,"Push Your Luck"
289566,"Solo / Solitaire Game"
132203,"Betting and Bluffing"
327793,"Action/Event"
327793,"Events"
327793,"Push Your Luck"
327793,"Solo / Solitaire Game"
244305,"Dice Rolling"
244305,"Pattern Building"
244305,"Push Your Luck"
244305,"Set Collection"
244305,"Solo / Solitaire Game"
236125,"Area Movement"
236125,"Cooperative Game"
236125,"Dice Rolling"
236125,"Hand Management"
236125,"Movement Points"
236125,"Scenario / Mission / Campaign Game"
236125,"Secret Unit Deployment"
236125,"Simulation"
236125,"Solo / Solitaire Game"
236125,"Team-Based Game"
236125,"Variable Set-up"
8666,"Area-Impulse"
8666,"Dice Rolling"
8666,"Hexagon Grid"
8666,"Simulation"
8666,"Simultaneous Action Selection"
180208,"Card Drafting"
180208,"Memory"
180208,"Pattern Building"
180208,"Set Collection"
180208,"Tile Placement"
29383,"Dice Rolling"
29383,"Hexagon Grid"
29383,"Simulation"
2148,"Commodity Speculation"
2148,"Roll / Spin and Move"
245629,"Set Collection"
179661,"Hand Management"
179661,"Set Collection"
179661,"Take That"
7838,"Dice Rolling"
7838,"Hand Management"
7838,"Player Elimination"
12134,"Dice Rolling"
12134,"Hexagon Grid"
2566,"Auction/Bidding"
84088,"Betting and Bluffing"
46669,"Dice Rolling"
46669,"Hexagon Grid"
46669,"Simulation"
239465,"Dice Rolling"
239465,"Modular Board"
239465,"Race"
239465,"Simulation"
239465,"Variable Player Powers"
15274,"Dice Rolling"
15274,"Hexagon Grid"
15274,"Line of Sight"
15274,"Simulation"
20829,"Modular Board"
6516,"Dice Rolling"
6516,"Modular Board"
6516,"Point to Point Movement"
6516,"Secret Unit Deployment"
6516,"Variable Phase Order"
6516,"Variable Player Powers"
185241,"Area Movement"
185241,"Campaign / Battle Card Driven"
227018,"Card Drafting"
280201,"Area Movement"
65581,"Dice Rolling"
65581,"Tile Placement"
177160,"Cooperative Game"
177160,"Random Production"
318079,"Pattern Building"
