"id","category"
124838,"Miniatures"
124838,"Wargame"
148973,"Card Game"
148973,"Humor"
148973,"Party Game"
234616,"Dice"
5690,"Fantasy"
5690,"Humor"
181866,"Party Game"
8731,"Nautical"
8731,"Wargame"
8731,"World War I"
234657,"Abstract Strategy"
234657,"Animals"
234657,"Bluffing"
234657,"Card Game"
234657,"Number"
26855,"Miniatures"
26855,"Science Fiction"
26855,"Wargame"
234316,"Action / Dexterity"
234316,"Animals"
234316,"Card Game"
234316,"Memory"
234316,"Party Game"
234316,"Real-time"
234510,"Bluffing"
234510,"Deduction"
234510,"Memory"
234510,"Movies / TV / Radio theme"
234510,"Negotiation"
234510,"Novel-based"
234510,"Party Game"
163963,"Card Game"
163963,"Science Fiction"
39515,"Abstract Strategy"
123930,"Card Game"
123930,"Industry / Manufacturing"
176634,"Card Game"
176634,"Fantasy"
12049,"Wargame"
12049,"World War II"
141250,"Childrens Game"
141250,"Pirates"
141250,"Real-time"
127572,"Electronic"
127572,"Nautical"
127572,"Wargame"
38829,"Wargame"
38829,"World War II"
8923,"Abstract Strategy"
8923,"Game System"
8923,"Puzzle"
7063,"Science Fiction"
7063,"Wargame"
134884,"Card Game"
134884,"Educational"
134884,"Party Game"
134884,"Real-time"
17352,"Action / Dexterity"
17352,"Collectible Components"
17352,"Sports"
9571,"Card Game"
152848,"Card Game"
152848,"Sports"
246723,"Card Game"
246723,"Prehistoric"
13299,"Wargame"
13299,"World War I"
5194,"Nautical"
5194,"Post-Napoleonic"
5194,"Wargame"
36698,"Medieval"
36698,"Wargame"
87428,"Napoleonic"
87428,"Wargame"
26101,"Educational"
26101,"Party Game"
26101,"Trivia"
249692,"Economic"
172885,"Bluffing"
172885,"Card Game"
1567,"Card Game"
1567,"Racing"
9973,"Wargame"
9973,"World War II"
177868,"Card Game"
177868,"Humor"
177868,"Party Game"
63433,"Abstract Strategy"
63433,"Puzzle"
184559,"Wargame"
184559,"World War II"
8530,"Animals"
8530,"Childrens Game"
8530,"Party Game"
8530,"Real-time"
75587,"Trains"
255695,"Bluffing"
255695,"Economic"
9932,"Medieval"
9932,"Wargame"
22338,"Abstract Strategy"
267036,"Card Game"
267036,"Fighting"
317312,"Abstract Strategy"
317312,"Animals"
13593,"Wargame"
13593,"World War II"
208337,"Animals"
208337,"Card Game"
215796,"Card Game"
215796,"Mature / Adult"
215796,"Party Game"
42686,"Party Game"
42686,"Puzzle"
247316,"Party Game"
2232,"Abstract Strategy"
16325,"American Civil War"
16325,"Dice"
16325,"Wargame"
337324,"Adventure"
337324,"Horror"
337324,"Science Fiction"
109732,"Animals"
109732,"Childrens Game"
153168,"Card Game"
153168,"Dice"
226081,"Abstract Strategy"
85165,"Abstract Strategy"
198634,"Educational"
198634,"Math"
148442,"Animals"
148442,"Card Game"
148442,"Pirates"
7657,"Aviation / Flight"
7657,"Travel"
7129,"Modern Warfare"
7129,"Wargame"
292130,"Animals"
292130,"Card Game"
292130,"Dice"
236332,"Card Game"
236332,"Fighting"
236332,"Memory"
236332,"Party Game"
108079,"Medieval"
108079,"Print & Play"
108079,"Renaissance"
190064,"Animals"
190064,"Card Game"
190064,"Dice"
190064,"Exploration"
190064,"Fighting"
190064,"Post-Napoleonic"
190064,"Prehistoric"
9259,"Book"
9259,"Miniatures"
9259,"Modern Warfare"
9259,"Wargame"
301541,"Dice"
6129,"Napoleonic"
6129,"Wargame"
97433,"Age of Reason"
97433,"Wargame"
122069,"Adventure"
122069,"Dice"
122069,"Fantasy"
122069,"Fighting"
122069,"Print & Play"
69,"Abstract Strategy"
130357,"Dice"
41189,"Action / Dexterity"
41189,"Animals"
41189,"Card Game"
41189,"Childrens Game"
3686,"Adventure"
3686,"Childrens Game"
3686,"Fighting"
3686,"Movies / TV / Radio theme"
66852,"Abstract Strategy"
8253,"Civil War"
8253,"Wargame"
181376,"Medical"
124598,"Abstract Strategy"
124598,"Ancient"
168900,"Dice"
168900,"Medieval"
88957,"Movies / TV / Radio theme"
88957,"Science Fiction"
11131,"American Civil War"
11131,"Post-Napoleonic"
11131,"Wargame"
34692,"Adventure"
34692,"Childrens Game"
34692,"Educational"
34692,"Exploration"
34692,"Prehistoric"
3639,"Adventure"
3639,"Exploration"
3639,"Science Fiction"
313085,"Card Game"
313085,"Fantasy"
313085,"Horror"
123511,"Wargame"
123511,"World War I"
1424,"Party Game"
1424,"Trivia"
237798,"Deduction"
237798,"Murder/Mystery"
237798,"Spies/Secret Agents"
17071,"Arabian"
17071,"Economic"
17071,"Fantasy"
17071,"Negotiation"
17649,"American Civil War"
17649,"Civil War"
17649,"Post-Napoleonic"
17649,"Wargame"
13944,"Science Fiction"
126771,"Childrens Game"
99286,"Card Game"
99286,"Pirates"
288798,"Book"
288798,"Fantasy"
288798,"Miniatures"
288798,"Wargame"
222291,"Card Game"
222291,"Fantasy"
222291,"Fighting"
111543,"Bluffing"
111543,"Medieval"
13361,"Economic"
13361,"Educational"
13361,"Space Exploration"
120509,"Wargame"
120509,"World War II"
266018,"City Building"
266018,"Civilization"
266018,"Economic"
266018,"Pirates"
266018,"Renaissance"
20203,"Abstract Strategy"
28596,"Sports"
6920,"Science Fiction"
6920,"Wargame"
728,"Post-Napoleonic"
728,"Wargame"
7421,"Abstract Strategy"
156930,"Action / Dexterity"
156930,"Childrens Game"
156930,"Memory"
286021,"Economic"
286021,"Political"
286021,"Territory Building"
202617,"Economic"
202617,"Trains"
225909,"Wargame"
225909,"World War I"
146299,"Zombies"
215806,"Adventure"
215806,"Maze"
1084,"Puzzle"
13623,"Movies / TV / Radio theme"
13623,"Party Game"
13623,"Trivia"
4596,"Action / Dexterity"
4596,"Party Game"
4596,"Trivia"
12683,"Card Game"
12683,"Childrens Game"
217863,"Deduction"
217863,"Party Game"
132773,"Science Fiction"
168436,"Card Game"
7977,"Modern Warfare"
7977,"Wargame"
1453,"Card Game"
1453,"Horror"
1453,"Medical"
288920,"Card Game"
288920,"Deduction"
117891,"Card Game"
117891,"Sports"
132785,"City Building"
132785,"Economic"
132785,"Negotiation"
12856,"Action / Dexterity"
258457,"Bluffing"
258457,"Party Game"
258457,"Trivia"
299556,"Science Fiction"
2283,"Dice"
3700,"Fighting"
3700,"Movies / TV / Radio theme"
3700,"Science Fiction"
234615,"Dice"
7715,"Action / Dexterity"
7715,"Card Game"
7715,"Childrens Game"
111097,"Card Game"
111097,"Comic Book / Strip"
8675,"Action / Dexterity"
8675,"Childrens Game"
279967,"Card Game"
279967,"Science Fiction"
279967,"Video Game Theme"
244216,"Childrens Game"
25246,"Abstract Strategy"
25246,"Game System"
25246,"Puzzle"
7762,"Abstract Strategy"
51008,"Racing"
286831,"Action / Dexterity"
66047,"Action / Dexterity"
66047,"Animals"
66047,"Childrens Game"
66047,"Real-time"
312626,"Political"
312626,"Print & Play"
319320,"Dice"
343847,"Card Game"
343847,"Fighting"
125400,"Pike and Shot"
125400,"Wargame"
287325,"Card Game"
287325,"Fantasy"
287325,"Fighting"
287325,"Video Game Theme"
2260,"Post-Napoleonic"
2260,"Wargame"
220124,"Card Game"
220124,"Medieval"
2230,"Abstract Strategy"
12160,"Racing"
12160,"Sports"
15542,"Educational"
15542,"Party Game"
5893,"Childrens Game"
5893,"Horror"
5893,"Movies / TV / Radio theme"
2756,"Civilization"
2756,"Negotiation"
2756,"Political"
2756,"Science Fiction"
2756,"Wargame"
123506,"Novel-based"
273352,"Adventure"
273352,"Card Game"
273352,"Exploration"
273352,"Fantasy"
273352,"Fighting"
273352,"Print & Play"
6699,"Miniatures"
6699,"Wargame"
6699,"World War II"
165471,"Card Game"
165471,"Real-time"
9705,"Party Game"
9705,"Word Game"
231273,"Action / Dexterity"
231273,"Childrens Game"
231273,"Dice"
231273,"Party Game"
231273,"Real-time"
6744,"Medieval"
6744,"Wargame"
75418,"American Civil War"
75418,"Miniatures"
75418,"Wargame"
331685,"Aviation / Flight"
331685,"Bluffing"
331685,"Card Game"
331685,"Deduction"
331685,"Negotiation"
331685,"Party Game"
209653,"Card Game"
209653,"Party Game"
257076,"Action / Dexterity"
257076,"Party Game"
257076,"Real-time"
20954,"Childrens Game"
20954,"Trains"
202245,"Dice"
202245,"Fantasy"
345976,"Bluffing"
345976,"Card Game"
345976,"Fan Expansion"
345976,"Science Fiction"
170190,"Card Game"
170190,"Science Fiction"
39587,"Card Game"
11600,"Action / Dexterity"
11600,"Sports"
66809,"Mafia"
66809,"Miniatures"
66809,"Modern Warfare"
66809,"Wargame"
66809,"World War II"
13103,"Abstract Strategy"
13103,"Math"
13103,"Number"
86169,"Abstract Strategy"
39549,"Fantasy"
39549,"Movies / TV / Radio theme"
39549,"Travel"
6890,"Fighting"
6890,"Wargame"
6890,"World War II"
307715,"American West"
307715,"Fighting"
283699,"Abstract Strategy"
283699,"Fantasy"
283699,"Mythology"
315882,"Action / Dexterity"
315882,"Card Game"
315882,"Humor"
315882,"Party Game"
315882,"Real-time"
28860,"Abstract Strategy"
263763,"Adventure"
263763,"Ancient"
263763,"Fantasy"
263763,"Mythology"
337262,"Adventure"
337262,"Bluffing"
337262,"Deduction"
337262,"Horror"
337262,"Party Game"
213631,"Abstract Strategy"
213631,"Card Game"
206074,"Expansion for Base-game"
206074,"Print & Play"
131914,"Adventure"
131914,"Card Game"
131914,"Fantasy"
131914,"Video Game Theme"
202478,"Word Game"
25665,"Civil War"
25665,"Political"
25665,"Wargame"
302965,"Abstract Strategy"
258137,"Adventure"
258137,"Card Game"
258137,"Fantasy"
258137,"Medieval"
15380,"Dice"
6771,"Abstract Strategy"
313723,"Card Game"
94363,"Abstract Strategy"
177142,"Wargame"
177142,"World War II"
16428,"Action / Dexterity"
16428,"Childrens Game"
16428,"Electronic"
283746,"Card Game"
283746,"Fighting"
283746,"Movies / TV / Radio theme"
128672,"Exploration"
128672,"Science Fiction"
245223,"Economic"
245223,"Trains"
245223,"Transportation"
220721,"Card Game"
15958,"Deduction"
15958,"Exploration"
15958,"Maze"
131346,"Mafia"
20036,"Animals"
204671,"Humor"
204671,"Negotiation"
204671,"Party Game"
204671,"Political"
120444,"Exploration"
120444,"Fighting"
120444,"Miniatures"
120444,"Science Fiction"
9248,"Transportation"
9248,"Travel"
6659,"Childrens Game"
6659,"Collectible Components"
6659,"Fantasy"
6659,"Movies / TV / Radio theme"
6659,"Novel-based"
167590,"Abstract Strategy"
167590,"Civilization"
167590,"Economic"
167590,"Exploration"
6400,"Action / Dexterity"
6400,"Sports"
10593,"Abstract Strategy"
10593,"Puzzle"
56641,"Miniatures"
56641,"Print & Play"
56641,"Wargame"
56641,"World War II"
121043,"Party Game"
222584,"Abstract Strategy"
222584,"Card Game"
222584,"Childrens Game"
222584,"Educational"
222584,"Puzzle"
10822,"Age of Reason"
10822,"Wargame"
11320,"Abstract Strategy"
11320,"Fighting"
5723,"Wargame"
2676,"Racing"
2676,"Sports"
2391,"Dice"
2391,"Political"
153372,"Dice"
145765,"Card Game"
145765,"Deduction"
145765,"Party Game"
143085,"Ancient"
143085,"Civilization"
143085,"Dice"
143085,"Print & Play"
200760,"Card Game"
251208,"Movies / TV / Radio theme"
251208,"Party Game"
251208,"Trivia"
172510,"Comic Book / Strip"
167505,"Action / Dexterity"
167505,"Movies / TV / Radio theme"
167505,"Real-time"
167505,"Science Fiction"
164600,"Card Game"
237388,"City Building"
237388,"Farming"
237388,"Puzzle"
284118,"Print & Play"
284118,"Puzzle"
284118,"Science Fiction"
325382,"Mafia"
42256,"Modern Warfare"
42256,"Wargame"
25475,"Action / Dexterity"
25475,"Animals"
25475,"Childrens Game"
25475,"Science Fiction"
12252,"Wargame"
12252,"World War II"
792,"Abstract Strategy"
38665,"Party Game"
38665,"Word Game"
182409,"Wargame"
182409,"World War II"
49394,"Card Game"
49394,"Dice"
49394,"Fantasy"
49394,"Wargame"
41068,"Horror"
41068,"Movies / TV / Radio theme"
41068,"Trivia"
7185,"Action / Dexterity"
7185,"Medieval"
1977,"Card Game"
1977,"Sports"
13333,"Card Game"
250525,"Adventure"
250525,"Ancient"
250525,"Animals"
250525,"Childrens Game"
250525,"Civilization"
250525,"Dice"
250525,"Educational"
250525,"Exploration"
250525,"Prehistoric"
153710,"Dice"
9115,"Childrens Game"
9115,"Humor"
9115,"Sports"
173372,"Card Game"
173372,"Real-time"
173372,"Science Fiction"
173372,"Video Game Theme"
95503,"Card Game"
95503,"Party Game"
25014,"Nautical"
25014,"Wargame"
25014,"World War I"
5669,"Nautical"
5669,"Wargame"
5669,"World War II"
6721,"Vietnam War"
6721,"Wargame"
47170,"Adventure"
47170,"Fantasy"
47170,"Humor"
47170,"Party Game"
47170,"Puzzle"
47170,"Science Fiction"
160494,"Wargame"
160494,"World War II"
97512,"Fantasy"
97512,"Medieval"
35635,"Fighting"
35635,"Humor"
35635,"Movies / TV / Radio theme"
35635,"Print & Play"
35635,"Science Fiction"
314893,"Animals"
314893,"Fantasy"
314893,"Real-time"
74311,"Wargame"
74311,"World War II"
155745,"Card Game"
28017,"Bluffing"
28017,"Educational"
28017,"Party Game"
28017,"Word Game"
11965,"Abstract Strategy"
25628,"Exploration"
25628,"Racing"
25628,"Space Exploration"
25628,"Transportation"
136246,"Action / Dexterity"
136246,"Childrens Game"
154006,"Party Game"
26956,"Party Game"
22344,"Bluffing"
22344,"Deduction"
22344,"Horror"
22344,"Murder/Mystery"
22344,"Party Game"
246728,"American West"
246728,"Card Game"
246728,"Dice"
8358,"Wargame"
8358,"World War II"
22186,"Book"
22186,"Miniatures"
22186,"Napoleonic"
22186,"Wargame"
34118,"Sports"
197635,"Age of Reason"
197635,"Nautical"
197635,"Wargame"
8354,"Wargame"
8354,"World War II"
5492,"Card Game"
10742,"Abstract Strategy"
129952,"Action / Dexterity"
129952,"Party Game"
129952,"Word Game"
269175,"Humor"
269175,"Prehistoric"
87929,"Action / Dexterity"
87929,"Childrens Game"
87929,"Fighting"
87929,"Miniatures"
87929,"Real-time"
165584,"Dice"
290462,"Fighting"
290462,"Humor"
252315,"Exploration"
252315,"Fantasy"
252315,"Miniatures"
252315,"Nautical"
252315,"Pirates"
345,"Economic"
345,"Trains"
120579,"Animals"
120579,"Childrens Game"
120579,"Puzzle"
7986,"Card Game"
7986,"Memory"
7986,"Racing"
4434,"Party Game"
111275,"Animals"
111275,"Educational"
111275,"Trivia"
66457,"Card Game"
66457,"Exploration"
66457,"Horror"
22464,"Card Game"
78436,"Card Game"
78436,"Humor"
78436,"Party Game"
78436,"Word Game"
263426,"Card Game"
263426,"Environmental"
274442,"Abstract Strategy"
154585,"Dice"
305838,"Animals"
305838,"Card Game"
192500,"Action / Dexterity"
8585,"Industry / Manufacturing"
8585,"Movies / TV / Radio theme"
8585,"Trivia"
58139,"Deduction"
58139,"Murder/Mystery"
22205,"Abstract Strategy"
12040,"Abstract Strategy"
2299,"Economic"
2299,"Political"
2299,"Renaissance"
2299,"Transportation"
2299,"Wargame"
98371,"Action / Dexterity"
98371,"Animals"
98371,"Childrens Game"
86754,"Card Game"
86754,"Fantasy"
11888,"Wargame"
11888,"World War I"
20131,"Bluffing"
20131,"Dice"
4897,"Abstract Strategy"
28109,"Print & Play"
28109,"Wargame"
28109,"World War II"
165417,"Card Game"
165417,"Negotiation"
165417,"Pirates"
208340,"Adventure"
208340,"Exploration"
208340,"Miniatures"
274277,"Miniatures"
274277,"Science Fiction"
274277,"Wargame"
6665,"Fighting"
6665,"Medieval"
6486,"Deduction"
6486,"Humor"
6486,"Political"
6486,"Spies/Secret Agents"
56195,"Abstract Strategy"
56195,"Fighting"
56195,"Science Fiction"
299594,"Fighting"
299594,"Racing"
299594,"Science Fiction"
30286,"Abstract Strategy"
30286,"Territory Building"
4332,"Party Game"
4332,"Trivia"
26560,"Adventure"
26560,"Mafia"
320677,"Childrens Game"
203238,"Bluffing"
203238,"Fantasy"
30438,"Animals"
30438,"Childrens Game"
7187,"Childrens Game"
7187,"Movies / TV / Radio theme"
7187,"Racing"
14471,"Card Game"
14471,"Collectible Components"
14471,"Movies / TV / Radio theme"
14471,"Science Fiction"
154482,"Adventure"
154482,"Science Fiction"
309081,"Modern Warfare"
309081,"Wargame"
150143,"Nautical"
150143,"Post-Napoleonic"
150143,"Wargame"
103811,"Pirates"
23270,"Action / Dexterity"
23270,"Sports"
40966,"Mature / Adult"
12126,"Trains"
12126,"Transportation"
25248,"Card Game"
19030,"Horror"
19030,"Novel-based"
19030,"Puzzle"
40943,"Card Game"
40943,"Educational"
40943,"Math"
196953,"Dice"
196953,"Movies / TV / Radio theme"
25081,"Card Game"
25081,"Dice"
25081,"Fantasy"
18885,"Card Game"
18885,"Word Game"
8409,"Aviation / Flight"
8409,"Wargame"
8409,"World War I"
183780,"Adventure"
183780,"Post-Napoleonic"
5197,"Science Fiction"
5197,"Wargame"
20419,"Childrens Game"
20419,"Economic"
20419,"Movies / TV / Radio theme"
10885,"Civil War"
10885,"Pike and Shot"
10885,"Wargame"
186208,"Card Game"
186208,"Space Exploration"
8410,"Adventure"
8410,"Miniatures"
8410,"Movies / TV / Radio theme"
8410,"Science Fiction"
8410,"Wargame"
6350,"Abstract Strategy"
6350,"Wargame"
240842,"Ancient"
240842,"Puzzle"
240842,"Real-time"
211882,"Dice"
211882,"Science Fiction"
326945,"Post-Napoleonic"
326945,"Puzzle"
68187,"American Civil War"
68187,"Miniatures"
68187,"Wargame"
6706,"Abstract Strategy"
6706,"Ancient"
6706,"Fighting"
245325,"Ancient"
245325,"Card Game"
245325,"City Building"
245325,"Dice"
245325,"Economic"
30947,"Card Game"
30947,"Nautical"
30947,"Pirates"
28301,"Music"
28301,"Party Game"
28301,"Trivia"
191999,"Card Game"
191999,"Real-time"
319736,"Animals"
319736,"Card Game"
319736,"Economic"
319736,"Farming"
319736,"Horror"
176557,"Fantasy"
176557,"Medieval"
93402,"Action / Dexterity"
93402,"Racing"
7558,"Book"
7558,"Fighting"
7558,"Medieval"
7558,"Wargame"
13672,"Childrens Game"
13672,"Electronic"
13672,"Racing"
64064,"Party Game"
8455,"Wargame"
8455,"World War II"
19368,"Card Game"
19368,"Dice"
19368,"Party Game"
22600,"Trains"
286309,"Dice"
286309,"Number"
119525,"Animals"
119525,"Card Game"
119525,"Childrens Game"
117885,"Card Game"
117885,"Childrens Game"
117885,"Educational"
117885,"Party Game"
14814,"Age of Reason"
14814,"Wargame"
49096,"Ancient"
49096,"Card Game"
49096,"Dice"
49096,"Expansion for Base-game"
49096,"Wargame"
333516,"Adventure"
333516,"Deduction"
333516,"Puzzle"
333516,"Real-time"
22259,"Animals"
22259,"Childrens Game"
22259,"Memory"
153484,"Deduction"
153484,"Party Game"
26244,"Action / Dexterity"
26244,"Childrens Game"
26244,"Educational"
26244,"Real-time"
122820,"Party Game"
122820,"Word Game"
7354,"Aviation / Flight"
7354,"Wargame"
7354,"World War II"
187383,"Card Game"
8159,"Sports"
37849,"Childrens Game"
37849,"Fighting"
37849,"Movies / TV / Radio theme"
37849,"Science Fiction"
18736,"Deduction"
23228,"Abstract Strategy"
23228,"Medieval"
107583,"Card Game"
4503,"Racing"
4503,"Sports"
157061,"Card Game"
157061,"Childrens Game"
17830,"Horror"
17830,"Print & Play"
137910,"Action / Dexterity"
148660,"Educational"
148660,"Math"
148660,"Number"
10757,"Adventure"
10757,"Educational"
10757,"Transportation"
11764,"Wargame"
11764,"World War II"
27359,"Aviation / Flight"
27359,"Miniatures"
27359,"Science Fiction"
27359,"Wargame"
243297,"Abstract Strategy"
7026,"Modern Warfare"
7026,"Vietnam War"
7026,"Wargame"
9968,"American Indian Wars"
9968,"Fighting"
9968,"Wargame"
209090,"Fantasy"
604,"Arabian"
604,"Political"
37401,"Word Game"
11284,"Economic"
11284,"Trains"
11284,"Transportation"
114504,"Adventure"
114504,"Fantasy"
114504,"Miniatures"
114504,"Wargame"
254178,"City Building"
254178,"Dice"
254178,"Fantasy"
254178,"Medieval"
13226,"Dice"
13226,"Medieval"
13226,"Memory"
209452,"Card Game"
209452,"Fantasy"
209452,"Fighting"
501,"Childrens Game"
501,"Racing"
12976,"Adventure"
12976,"Bluffing"
12976,"Nautical"
12976,"Negotiation"
12976,"Pirates"
337500,"Dice"
337500,"Fighting"
337500,"Miniatures"
328859,"Animals"
328859,"Card Game"
11241,"Wargame"
11241,"World War I"
187199,"Aviation / Flight"
187199,"Korean War"
187199,"Wargame"
16562,"Childrens Game"
16562,"Memory"
69544,"Movies / TV / Radio theme"
69544,"Sports"
12243,"Card Game"
12243,"Childrens Game"
12243,"Math"
12243,"Racing"
13553,"Horror"
13553,"Miniatures"
13553,"Science Fiction"
13553,"Wargame"
101660,"Action / Dexterity"
101660,"Card Game"
101660,"Negotiation"
101660,"Party Game"
101660,"Real-time"
3144,"Abstract Strategy"
3144,"Card Game"
271045,"Memory"
21915,"Napoleonic"
21915,"Wargame"
277035,"Card Game"
277035,"Horror"
277035,"Humor"
323118,"Memory"
323118,"Puzzle"
4064,"Word Game"
259968,"Party Game"
259968,"Real-time"
11469,"Ancient"
11469,"Wargame"
176466,"Card Game"
138945,"Medieval"
138945,"Wargame"
47414,"Card Game"
47414,"Medieval"
47414,"Print & Play"
36650,"Action / Dexterity"
36650,"Card Game"
36650,"Memory"
5678,"Adventure"
5678,"Dice"
5678,"Fantasy"
5678,"Fighting"
