"id","designer"
149853,"Keith Matejka"
221769,"Andrew Doull"
221769,"Phil Eklund"
221769,"Jon Manker"
283387,"Martin Wallace"
179182,"Roberto Pestrin"
41186,"(Uncredited)"
174837,"Ryan Spangler"
174837,"Sean Spangler"
144728,"Matt Hyra"
144728,"Cory Jones"
90041,"Touko Tahkokallio"
131111,"David Sirlin"
1044,"Richard Hamblen"
42743,"Hans van Tol"
176803,"Guan Chih Huang"
40529,"Bill Eberle"
40529,"Jack Kittredge"
40529,"Bill Norton"
40529,"Peter Olotka"
232524,"James OConnor"
13713,"(Uncredited)"
16499,"Michael Schacht"
318182,"Nigel Buckle"
318182,"Dávid Turczi"
81640,"Stefano Groppi"
730,"Don Greenwood"
730,"James Stahler"
251890,"Jeffrey D. Allers"
200890,"Rudy Seuntjens"
206156,"Manuel Correia"
23985,"Eric M. Lang"
28086,"Reiner Knizia"
7262,"(Uncredited)"
1431,"John Edwards"
22497,"Richard James"
17851,"Erik Smith"
17851,"Scott Smith (I)"
259298,"Ryan Laukat"
282414,"Henri Pym"
282414,"Sylas"
121193,"Brent Beck"
121193,"Jeffrey Beck"
631,"Wolfgang Kramer"
8552,"Leo Colovini"
231197,"J. Arthur Ellis"
4370,"Friedemann Friese"
84,"Craig Besinque"
2838,"Eric Poses"
59149,"Vlaada Chvátil"
153497,"Jay Cormier"
153497,"Sen-Foong Lim"
128445,"Jeremy Lennert"
285533,"Michael Kiesling"
168433,"Yohan Lemonnier"
161547,"Frédéric Henry"
230200,"Daryl Chow"
68247,"Alexander Pfister"
124668,"Michael Palm"
124668,"Lukas Zach"
38872,"Kris Gould"
2652,"(Uncredited)"
108722,"Phil Kelly"
262941,"Chad Jensen"
11017,"(Uncredited)"
158392,"Antonio Ferrara"
158392,"Sebastiano Fiorillo"
1705,"Tom Dalgliesh"
1705,"Ron Gibson"
1705,"John Gordon"
1705,"Lance Gutteridge"
39927,"Martin Wallace"
118497,"Hisashi Hayashi"
28829,"Dan Verssen"
431,"Dirk Henn"
144734,"Eric M. Lang"
144734,"Kevin Wilson"
161546,"Frédéric Henry"
8229,"Christwart Conrad"
232520,"Emanuele Ornella"
171630,"Tom Jolly"
32674,"Matt Wilson (I)"
32674,"Erik Yaple"
13172,"Cliff Bohm"
13172,"Geoff Bottone"
13172,"Colleen Skadl"
64204,"(Uncredited)"
384,"Albrecht Nolte"
2259,"Charles S. Roberts"
3312,"Randall C. Reed"
424,"Bill Dixon"
1263,"Michael Schacht"
22897,"Mike Elliott"
22897,"Rob Heinsoo"
22897,"Brian Tinsman"
22897,"Jonathan Tweet"
129320,"Luke Peterschmidt"
89415,"Rory OConnor"
208766,"Andrés J. Voicu"
235922,"Nils Nilsson"
136000,"Bill Podurgiel"
136000,"Ted Terranova"
136587,"Rocco Privetera"
41749,"Tim Harrison"
184424,"Flo de Haan"
184424,"John Rodriguez"
184424,"Francis Tresham"
25420,"Paolo Mori"
37141,"Peter Sarrett"
88594,"Chris James (I)"
4583,"(Uncredited)"
222219,"Prospero Hall"
257726,"Wolfgang Warsch"
283317,"Ludovic Roudy"
283317,"Bruno Sautter"
7719,"Kevin Wilson"
11945,"Andrea Meyer"
11945,"Erik Nielsen"
329839,"François Romain"
1245,"Michael Schacht"
198609,"Christopher Kirkman"
198609,"Richard Launius"
198609,"Darrell Louder"
5314,"(Uncredited)"
104994,"Hubert Bartos"
104994,"Łukasz S. Kowal"
192547,"Josep M. Allué"
192547,"Víktor Bautista i Roca"
2472,"Stephen Tassie"
273703,"Adam Sadler"
273703,"Brady Sadler"
148205,"Robert Dijkman Dulkes"
148205,"Matt Golec"
65225,"Daniel A. George (I)"
309430,"Scott Almes"
28218,"Andreas Pelikan"
305682,"Jamey Stegmaier"
279869,"Jens Merkl"
279869,"Jean-Claude Pellin"
16,"Stefan Dorra"
5457,"Steve Edmiston"
277,"Reiner Knizia"
3242,"Reiner Knizia"
217083,"Kris Burm"
1511,"Jim Dunnigan"
2228,"Howard Barasch"
2228,"Richard H. Berg"
253185,"Dan Kazmaier"
253185,"Connie Kazmaier"
22237,"Sérgio Halaban"
22237,"André Zatz"
13511,"Tushar Gheewala"
404,"Alex Randolph"
33150,"Whit Alexander"
33150,"Richard Tait"
203411,"Inka Brand"
203411,"Markus Brand"
312,"Friedemann Friese"
332800,"Colby Dauch"
233868,"Raphaël Guiton"
233868,"Jean-Baptiste Lullien"
233868,"Alex Olteanu"
233868,"Nicolas Raoult"
4424,"Whit Alexander"
4424,"Richard Tait"
247436,"Francisco Gallego Arredondo"
247436,"Martí Lucas Feliu"
247436,"Josep Izquierdo Sánchez"
24770,"Michael Schacht"
129556,"(Uncredited)"
114903,"Beau Beckett"
119781,"Ben Harkins"
92120,"Galen Ciscell"
300936,"Paolo Mori"
283934,"Inka Brand"
283934,"Markus Brand"
283934,"Ralph Querfurth"
299684,"Head Quarter Simulation Game Club"
1213,"Douglas Malewicki"
1213,"Michael Stackpole"
283619,"Emerson Matsuuchi"
43578,"Antoine Bauza"
287938,"Vangelis Bagiartakis"
287938,"Dávid Turczi"
4378,"William Schaper"
4378,"J. H. W."
1070,"Walter Kraul"
194100,"Matthew Dunstan"
194100,"Brett J. Gilbert"
169649,"Cyrille Leroy"
329082,"Daniel Piechnick"
864,"Kevin Barrett"
864,"Jordan Weisman"
14017,"Klaus Teuber"
281152,"Sebastian Bleasdale"
303672,"Bruno Cathala"
303672,"Corentin Lebrat"
5641,"Phillip Tanner"
321,"Virginia Charves"
321,"Bertram Kaes"
326494,"Michael Menzel"
35369,"Andrew Looney"
21804,"(Uncredited)"
269160,"Nicolas De Oliveira"
9342,"Wilko Manz"
176334,"Jesse Li"
59429,"David Ausloos"
42673,"Dan Verssen"
195372,"Dirk Baumann"
195372,"Thomas Odenhoven"
195372,"Matthias Schmitt"
3128,"Alan R. Moon"
3347,"Thomas Pauli"
262114,"Gary Alaka"
262114,"Rob Chew"
262114,"Jon Kang"
1855,"Dan Glimne"
1855,"Henrik Strandberg"
39217,"Chad Jensen"
3208,"Reiner Knizia"
40209,"John H. Butterfield"
8273,"Leo Colovini"
294514,"Connor Reid"
96792,"Alf Seegert"
5770,"Anneliese Farkaschovsky"
11618,"Marisa Pena"
241491,"Jonathan Favre-Godal"
1549,"(Uncredited)"
253719,"Jeff Beck (II)"
270239,"Austin Harrison"
270239,"Max Anderson"
270239,"Zac Dixon"
135281,"Dominique Ehrhard"
182116,"Alf Seegert"
178134,"Asger Johansen"
3967,"Andy Chambers"
4077,"(Uncredited)"
150485,"Aza Chen"
122240,"Jason C. Hill"
36888,"Martin Wallace"
144864,"Justin Gary"
147623,"Friedemann Friese"
223931,"Thomas Cauët"
223931,"Raymond Edwards"
223931,"Suzanne Goldberg"
223931,"Gary Grady"
1017,"Friedemann Friese"
55601,"Vlaada Chvátil"
213492,"Matthew Dunstan"
213492,"Brett J. Gilbert"
242653,"Martino Chiacchiera"
242653,"Marta Ciaccasassi"
204837,"Bill Eberle"
204837,"Justin Kemppainen"
204837,"Peter Olotka"
204837,"Greg Olotka"
99392,"Maxence Dumontet"
99392,"Patrice Gasser"
99392,"Christophe Pont"
31056,"Marco Maggi"
31056,"Francesco Nepitello"
141791,"Stephen Glenn"
258074,"Federico Tini"
258074,"Alessandro Veracchi"
12453,"(Uncredited)"
209660,"Andrew Parks"
12350,"Jeff Siadek"
3318,"Richard Borg"
164865,"Víctor Fernández"
164865,"Gorka Mata"
164865,"Sergi Solé Pascual"
9215,"Francis Tresham"
137155,"Günter Burkhardt"
137155,"Wolfgang A. Lehmann"
260757,"Jeroen Vandersteen"
205127,"Alf Seegert"
9825,"Andrew Looney"
220774,"Vlaada Chvátil"
220774,"Casey Sershon"
46007,"Gary Dicken"
46007,"Steve Kendall"
46007,"Phil Kendall"
284775,"Prospero Hall"
316412,"Maxime Rambourg"
316412,"Théo Rivière"
1150,"Larry Harris Jr."
210232,"Sean Äaberg"
210232,"Eric Radey"
228959,"Tony Boydell"
129976,"Eric M. Lang"
129976,"Christian T. Petersen"
122891,"Philip duBarry"
231038,"David Ausloos"
231038,"Pierre Steenebruggen"
55952,"Jeroen Doumen"
55952,"Joris Wiersinga"
229741,"Wei-Min Ling"
115233,"Rory OConnor"
102835,"Bruno Faidutti"
172540,"Jake Given"
172540,"Zach Given"
21704,"Friedemann Friese"
160958,"Matt Hyra"
25823,"Leo Colovini"
258309,"Damir Khusnatdinov"
192120,"Max Valembois"
18985,"Robert Dougherty"
18985,"Chad Ellis"
18985,"Darwin Kastle"
18985,"Marcus Giegerich"
18985,"Scott Garner"
18985,"Brook Villa"
149119,"Philip duBarry"
285773,"Carlo A. Rossi"
180901,"Iori Tsukinami (月並いおり)"
189,"Klaus Teuber"
173018,"Stephen Gibson"
68228,"James Eastham"
68228,"Steve Ellis (II)"
135262,"Craig Clark Williamson"
240980,"Steven Medway"
102898,"Andreas Pelikan"
207753,"Maxime Rambourg"
8829,"Bertram Kaes"
118402,"Wolfgang Panning"
309110,"Scott Almes"
160559,"Pierluca Zizzi"
94389,"Shadi Torbey"
41627,"Joseph Miranda"
25277,"Tom Dalgliesh"
25277,"Jerry Taylor"
27165,"Alfred Viktor Schulz"
31449,"John Yianni"
122588,"Chris Dupuis"
122588,"Peter Lee"
122588,"Kevin Tatroe"
122588,"Rodney Thompson"
102435,"Joel Toppen"
3230,"Martin Wallace"
26884,"Reiner Knizia"
228133,"Colby Dauch"
228133,"J. Arthur Ellis"
228133,"Andrea Mezzotero"
266966,"Nate Chatellier"
266966,"Manny Trembley"
242667,"David Carl"
132497,"Per Gauding"
3321,"Günter Burkhardt"
31745,"Arnaud Urbon"
31745,"Ludovic Vialla"
267271,"Acchittocca"
267271,"Flaminia Brasini"
267271,"Virginio Gigli"
267271,"Stefano Luperto"
267271,"Antonio Tinto"
38318,"Ted Alspach"
123576,"Simone Luciani"
123576,"Daniele Tascini"
109764,"Mark Klassen"
36708,"Christophe Leclercq"
36708,"Alain Ollier"
97803,"Ben Cichoski"
97803,"Mike Donais"
97803,"Paul Sottosanti"
33643,"Reiner Knizia"
61487,"Salvatore Vasta"
148532,"Jacques Zeimet"
177197,"Henri Kermarrec"
207687,"Jesse Labbe"
31759,"L. Ross Babcock III"
31759,"Sam Lewis"
31759,"Jordan Weisman"
102,"Uwe Rosenberg"
192673,"Grzegorz Okliński"
192673,"Krzysztof Wolicki"
1420,"Garrett J. Donner"
1420,"Michael S. Steer"
240465,"Rémi Amy"
3646,"Lou Zocchi"
6931,"André Perriolat"
6539,"Laurent Lavaur"
6539,"Eric Randall"
180199,"Brian Train"
10814,"Norbert Proena"
15889,"(Uncredited)"
140457,"Legend Dan Hoffman"
113293,"Dan Baden"
120515,"David Blanchard"
120515,"Brian Frodema"
120515,"John Jacobsen"
184459,"Attila Szőgyi"
265524,"Forrest-Pruzan Creative"
265524,"Prospero Hall"
268201,"Nate Chatellier"
268201,"Manny Trembley"
297985,"Reiner Knizia"
141430,"Dan Rowen"
141430,"Elisa Teague"
8059,"Andrew Parks"
80979,"Michael Rieneck"
80979,"Stefan Stadler"
129359,"Andrew Hackard"
129359,"Steve Jackson (I)"
36399,"Mark McLaughlin"
179835,"James Ernest"
179835,"Tom Jolly"
185709,"George Buckenham"
185709,"Alex Fleetwood"
72420,"Kyle Daniel"
318560,"Martino Chiacchiera"
318560,"Reiner Knizia"
34004,"Brigitte Ditt"
34004,"Wolfgang Ditt"
2529,"S. Craig Taylor"
18291,"(Uncredited)"
149241,"Tom Stasiak"
149241,"Christopher Niewiadomski"
37208,"Richard James"
297895,"Ulrich Blum"
297895,"Jens Merkl"
156180,"Ben Pinchback"
156180,"Matt Riddle"
187104,"Christophe Boelinger"
252877,"Tim W. K. Brown"
252877,"Josh Cappel"
131904,"ginkgo"
22347,"Richard Garfield"
1423,"Courtney F. Allen"
99081,"Anne-Marie De Witt"
255683,"Matthew Dunstan"
255683,"Brett J. Gilbert"
261594,"David Sanders"
96152,"David Gregg"
213370,"David Wilkinson"
285775,"Brad Andres"
285775,"Richard Garfield"
254513,"Tim Eisner"
254513,"Ben Eisner"
254513,"James Hudson"
15839,"Bowen Simmons"
193728,"Morgane Gouyon-Rety"
193728,"Volko Ruhnke"
142267,"Dan Keltner"
142267,"David Short"
95386,"Kuraki Mura"
1324,"Rudi Hoffmann"
1324,"Roland Siegers"
229791,"Adam Carlson"
229791,"Josh J. Carlson"
246228,"Dieter Nüßle"
41835,"Cephas Howard"
146,"Reiner Knizia"
166372,"Timofey Shargorodskiy"
277699,"Jonny Pac"
115293,"Michael Gray"
139033,"Nikolas Sakaloglou"
139033,"Sotirios Tsantilas"
140951,"Curt Crane"
140951,"Mike Elliott"
140951,"Jeff Quick"
271460,"(Uncredited)"
250881,"Eric Dubus"
250881,"Olivier Melison"
8041,"Rob Daviau"
210290,"Travis R. Chance"
210290,"Nick Little (I)"
230769,"Anthony Coffey"
230769,"Jesse Labbe"
125658,"Will Schoonover"
834,"Jane Ruemmele"
230889,"Alberto Abal"
230889,"Jesús Fuster"
230889,"David Rosillo"
236248,"Alexis Allard"
124965,"Chris Dupuis"
124965,"Peter Lee"
124965,"Kevin Tatroe"
124965,"Rodney Thompson"
200934,"Brian Suhre"
12166,"Friedemann Friese"
296626,"Rob Newton"
138317,"Eric M. Lang"
18243,"Jason Hawkins"
18243,"Andrew Parks"
1992,"Robert Doyle"
42111,"Tony Boydell"
301257,"Ted Alspach"
216403,"Mike Richie"
241590,"Christoph Reiser"
241590,"Arno Steinwender"
14035,"Wesly Gibs"
14035,"Jens-Peter Schliemann"
245431,"Forrest-Pruzan Creative"
122889,"jim pinto"
11168,"Phil Yates"
9021,"Michael Kiesling"
9021,"Wolfgang Kramer"
257732,"Matt Eklund"
310192,"Aaron Mesburne"
310192,"Kevin Russ"
338,"Uwe Rosenberg"
262547,"Zoe Lee"
262547,"James Vaughan"
2250,"Larry Pinsky"
2250,"Lindsley Schutz"
249821,"Vlaada Chvátil"
249821,"Scot Eaton"
238164,"Guido Albini"
238164,"Martino Chiacchiera"
47082,"Chris Cieslik"
1711,"Randall C. Reed"
319793,"Toshiki Sato"
319793,"Airu Sato"
42939,"Jason C. Hill"
18289,"Bruno Faidutti"
18289,"Paul Randles"
18289,"Mike Selinker"
131118,"Pierluca Zizzi"
5195,"George Rohrbacher"
137290,"Pierre-Yves Lebeau"
3348,"Alan R. Moon"
176530,"T. C. Petty III"
165,"Eric Solomon"
175495,"Julian Allain"
245444,"Michael Fox (II)"
245444,"Rory OConnor"
63539,"Domenico Di Giorgio"
140865,"Mike Elliott"
167763,"Richelle Brady"
156442,"Erin McDonald"
156442,"Christian Strain"
127312,"Touko Tahkokallio"
234691,"Wei-Min Ling"
300583,"Peer Sylvester"
284936,"Costa"
284936,"Rôla"
106753,"David Boniffacy"
106753,"Daniel Quodbach"
215371,"Brett Sobol"
215371,"Seth Van Orden"
114387,"Peter Prinz"
5205,"Steve Jackson (I)"
18500,"Enrico Pesce"
18500,"Federica Rinaldi"
99437,"Julie Saffre"
162107,"Eilif Svensson"
162107,"Kristian Amundsen Østby"
131682,"Chris Leder"
131682,"Daryl Andrews"
252399,"Patrick Leder"
2555,"Günter Burkhardt"
32114,"Reiner Knizia"
1489,"James Ernest"
1489,"Rick Fish"
38718,"Mark Simonitch"
65564,"Dan Verssen"
94731,"Nicolas Assenbrunner"
94731,"Cephas Howard"
94731,"Thomas Robert Van der Heiden"
117838,"Andrew Looney"
12063,"Scott Anderson"
179245,"Anthony Burch"
125924,"Dominic Crapuchettes"
192735,"Andreas Pelikan"
192735,"Alexander Pfister"
303051,"Prospero Hall"
224316,"(Uncredited)"
2785,"(Uncredited)"
178944,"Alexandar Guerov"
178944,"Ledha Guerova"
183284,"Corné van Moorsel"
34169,"Sergey Machin"
316622,"Kasper Lapp"
103132,"Klaus-Jürgen Wrede"
256852,"Andrew Haught"
174524,"Robert Couch"
21133,"Gutier Lusquiños Rodríguez"
21133,"Carlos Torres"
219101,"David Thompson (I)"
2770,"Gordon A. Barlow"
271615,"Reiner Knizia"
234931,"Corey Konieczka"
234931,"Lukas Litzsinger"
35964,"Kevin G. Nunn"
246150,"Nuno Bizarro Sentieiro"
246150,"Paulo Soledade"
89953,"Olivier Lamontagne"
89953,"Klaus-Jürgen Wrede"
135243,"Peter Hawes"
147030,"Nikolay Pegasov"
57163,"Guglielmo Duccoli"
35285,"John Bohrer"
223376,"Eric M. Lang"
223376,"Michael Shinall"
782,"Thomas M. Divoll"
782,"John B. Reilly"
21955,"Andrew Looney"
253756,"Conor McGoey"
545,"Spartaco Albertarelli"
545,"Marianna Fulvi"
545,"Elena Prette"
545,"Angelo Zucca"
292032,"Prospero Hall"
55597,"Stephen Hand"
84732,"Reiner Knizia"
38391,"Jacques Zeimet"
175695,"Hisashi Hayashi"
4853,"Stanley Hopkins"
247342,"Peter C. Hayward"
247342,"Tom Lang"
209324,"Fel Barros"
209324,"Christophe Madura"
209324,"Alex Olteanu"
209324,"David Rakoto"
209324,"Michael Shinall"
309105,"Uwe Rosenberg"
145928,"Matthew Dunstan"
145928,"Chris Marling"
66081,"Paolo Mori"
66081,"Francesco Sirocchi"
125675,"Martin Wallace"
314088,"Steven Aramini"
314088,"Danny Devine"
314088,"Paul Kluka"
300683,"Cyrille Allard"
300683,"Frédéric Guérard"
125315,"Carl Chudyk"
28258,"Grzegorz Rejchtman"
191057,"Marc-Uwe Kling"
66837,"Mike Hutton"
246201,"Martin Wallace"
10659,"Curt Covert"
142334,"Henri Kermarrec"
35350,"Dan Verssen"
8964,"Seven Towns"
78954,"François Combe"
78954,"Gilles Lehmann"
199223,"David Flies"
218995,"Stefan Risthaus"
125752,"Alessandro Lala"
17804,"Jonathan Tweet"
2922,"Yurkovic Design Inc."
200058,"Trey Chambers"
160561,"Andrei Novac"
236461,"Steffen Benndorf"
236461,"Reinhard Staupe"
5419,"Leo Colovini"
5419,"Michael Schacht"
248918,"Patrick Marino"
13293,"Edward Fear"
13293,"Mike Hummel"
13293,"Matt Hyra"
13293,"Daniel Mandel"
13293,"Patrick Sullivan (II)"
1233,"Richard Onanian"
607,"Scott Kimball"
201054,"Dennis Kirps"
201054,"Jean-Claude Pellin"
2296,"(Uncredited)"
124827,"Dan Raspler"
124827,"Al Rose"
193483,"Luís Brüeh"
130827,"Julie Saffre"
267401,"Samuel Bailey"
267401,"Mike Gnade"
464,"Eric Solomon"
696,"James Ernest"
198522,"Seiji Kanai"
4035,"(Uncredited)"
234948,"Attila Szőgyi"
255907,"James Ernest"
255907,"Matt Chapman"
255907,"Mike Chapman"
255907,"Mike Selinker"
4753,"Reiner Knizia"
46782,"Guillaume Blossier"
46782,"Charly Cazals"
46782,"Frédéric Henry"
130911,"Paolo Mori"
371,"Mike Fitzgerald"
4953,"Andrew S. Berton"
4953,"Michael Marra"
279,"James Ernest"
171479,"Patrick Lysaght"
194,"Sergio Aragonés"
194,"Ken Whitman"
29410,"Reiner Knizia"
126,"Simon Knock"
232824,"Unai Rubio"
101020,"Bernd Eisenstein"
1836,"Valen Brost"
248117,"Xavier Georges"
1574,"Charles S. Roberts"
257067,"Bauldric & Friends"
1425,"Robert G. Markham"
1425,"Mark Seaman"
1099,"(Uncredited)"
42448,"Chris Cieslik"
133956,"Larry Harris Jr."
1800,"Charlie Krank"
222145,"Shannon Kelly"
3190,"Thierry Chapeau"
5942,"Mike Fitzgerald"
5942,"Nick Sauer"
788,"Brad Freeman"
788,"Eric Goldberg"
788,"Doug Kaufman"
788,"Kevin Maroney"
788,"Ken Rolston"
186995,"Andrew Haught"
508,"Phil Hall"
508,"John Harshman"
280132,"Uwe Rosenberg"
142830,"Joey Vigour"
129731,"Jake Thornton"
315767,"Jordy Adan"
315767,"John Brieger"
172881,"Sérgio Halaban"
172881,"André Zatz"
364,"Sid Sackson"
1445,"Phil Orbanes Sr."
290484,"Marc Neidlinger"
290484,"Tom Mattson"
548,"Jeff Grubb"
152765,"Mike Elliott"
40432,"(Uncredited)"
134711,"Gaëtan Beaujannot"
134711,"Charles Chevallier"
109932,"Luke Peterschmidt"
2718,"Glenn Drover"
214484,"Kat Kimoundri"
214484,"Nathan Loos"
214484,"Jonathan Mariucci"
262540,"Brian Suhre"
9139,"Reiner Knizia"
804,"Jim Keifer"
22457,"Larry Harris Jr."
250621,"Leonhard Lonny Orgler"
17,"James Ernest"
8920,"Sid Sackson"
67254,"Simon Berman"
67254,"David Carl"
67254,"Robert Hawkins"
67254,"Ron Kruzie"
67254,"Brian Putnam"
67254,"Doug Seacat"
67254,"Jason Soles"
67254,"Rob Stoddard"
67254,"Matt Wilson (I)"
539,"David G. Watts"
4149,"(Uncredited)"
7336,"(Uncredited)"
126239,"Philippe Keyaerts"
29613,"(Uncredited)"
75223,"Nick Hayes"
35188,"KayaK"
245658,"Lorenzo Silva"
245658,"Lorenzo Tucci Sorrentino"
109969,"Ted Alspach"
205498,"Eros Lin"
205498,"Zong-Hua Yang (Bob)"
229414,"紅陽 (Kouyou)"
154173,"Marek Mydel"
154173,"Piotr Stankiewicz"
192351,"Piero Cioni"
277927,"Brigitte Ditt"
277927,"Wolfgang Ditt"
106999,"Michael Schacht"
291859,"Carlo Bortolini"
15549,"François Blanc"
1036,"Dirk Henn"
286537,"Tim Fowers"
286537,"Jeff Krause"
234429,"Matthew Dunstan"
234429,"Brett J. Gilbert"
173096,"Asger Harding Granerud"
173096,"Daniel Skjold Pedersen"
173096,"Daniele Tascini"
20079,"John Coussis"
20079,"Ben Knight"
199493,"Rebecca Bleau"
199493,"Nicholas Cravotta"
325698,"Christian Stöhr"
5451,"(Uncredited)"
145012,"Charles Chevallier"
175755,"Michael Rieneck"
1674,"S. Craig Taylor"
1674,"Neil Zimmerer"
282853,"Klaus Teuber"
159581,"Jun Sasaki"
159581,"Taiki Shinzawa (新澤 大樹)"
105624,"Fraser Lamont"
105624,"Gordon Lamont"
233208,"Emmanuel Aquin"
256804,"Matthew Inman"
256804,"Elan Lee"
256804,"Shane Small"
217949,"Michael Rieneck"
218050,"Justin De Witt"
237728,"Mathew Sisson"
10660,"Jean-François Lassonde"
18931,"Paul Van Hove"
18931,"Liesbeth Vanzeir"
34166,"Hartmut Kommerell"
31,"Eamon Bloomfield"
97915,"Phil Eklund"
2542,"Rüdiger Dorn"
253215,"Michał Gołębiowski"
255037,"Luis Ranedo"
211940,"Hisashi Hayashi"
436,"Frederick A. Herschler"
140343,"Matteo Santus"
208775,"Steffen Benndorf"
41052,"Walter Obert"
152757,"Laurent Escoffier"
152757,"David Franck"
248949,"David Illescas"
249505,"Catherine Stippell"
91034,"Luke Hooper"
91034,"Michael Larson"
91034,"Del Segura"
250779,"Francisco Gallego Arredondo"
250779,"Martí Lucas Feliu"
250779,"Josep Izquierdo Sánchez"
13230,"Thierry Denoual"
271530,"Frank Crittin"
271530,"Grégoire Largey"
271530,"Sébastien Pauchon"
8730,"Mike Nagel"
32032,"(Uncredited)"
166317,"Lipschitzz"
107190,"David Sirlin"
142402,"Cliff Bohm"
142402,"Jeff Morrow"
142402,"Sam Waller"
177354,"Joseph McCullough"
2539,"Doris Matthäus"
2539,"Frank Nestel"
200726,"Joshua J Mills"
111173,"Michael Feldkötter"
135,"Michael Schacht"
255708,"Charlie Bink"
2060,"(Uncredited)"
2060,"Ted Leavitt"
163976,"Przemysław Świerczyński"
61484,"John Werner"
154479,"Donald X. Vaccarino"
240271,"Wayne Abela"
240271,"Colin Young"
283797,"Inka Brand"
283797,"Markus Brand"
32944,"Klaus Zoch"
267735,"Martino Chiacchiera"
267735,"Silvano Sorrentino"
156786,"Anne-Marie De Witt"
651,"Reiner Knizia"
96188,"Matthew Grau"
298060,"Molly Johnson"
298060,"Robert Melvin"
298060,"Shawn Stankewich"
23053,"Inka Brand"
23053,"Markus Brand"
154600,"Bruno Cathala"
154600,"Ludovic Maublanc"
29355,"Heinz Wüppen"
923,"Pierre Jacquot"
102897,"Grant Rodiek"
168839,"Michael Palm"
168839,"Lukas Zach"
21380,"Andrei Burago"
21551,"Richard H. Berg"
21551,"Mark Herman"
17855,"Richard D. Reece"
34496,"Edward Fear"
34496,"John Fiorillo"
34496,"Justin Gary"
34496,"Matt Hyra"
34496,"Anthony Shaheen"
34496,"Patrick Sullivan (II)"
789,"Sid Sackson"
3487,"Richard Garfield"
376,"Michael Rieneck"
260407,"Andreas Wilde"
257058,"Stefan Malz"
257058,"Louis Malz"
241987,"Brett Myers"
21293,"Michael Kiesling"
21293,"Wolfgang Kramer"
43264,"Antoine Bauza"
29602,"Laurent Pouchain"
186701,"Matthew Parkes"
56885,"Philippe des Pallières"
56885,"Hervé Marly"
139992,"Eric M. Lang"
334,"Charles Phillips"
63167,"Matt Tolman"
192334,"Charles Chevallier"
192334,"Catherine Dumas"
192334,"Pascal Pelemans"
1212,"Douglas Malewicki"
53168,"Travis Worthington"
246701,"Nick Hayes"
204286,"Christopher Batarlis"
204286,"Boris Polonsky"
204286,"Jim Samartino"
299592,"Dan Halstad"
146408,"Christopher Badell"
146408,"Luther Bell Hendricks V"
146408,"Kevin G. Nunn"
192240,"Mattox Shuler"
17709,"Garrett J. Donner"
17709,"Brian S. Spence"
17709,"Michael S. Steer"
281655,"Phil Eklund"
281655,"Justin Grey"
281655,"Jon Manker"
281655,"Dom Rougier"
208773,"Ian Brody"
222407,"Alexander Huemer"
232079,"Prospero Hall"
102181,"Jun Sasaki"
220367,"Trey Chambers"
8147,"François Haffner"
167298,"Yuichi Sakashita"
76,"Evan Davis (I)"
13530,"Uwe Rosenberg"
1209,"Greg Costikyan"
1748,"Henry Makow"
13945,"(Uncredited)"
3409,"Don Greenwood"
3409,"Ben Knight"
3409,"Mark McLaughlin"
274450,"Mauro Chiabotto"
274093,"Nikki Valens"
260332,"Kalle Malmioja"
251053,"Saashi"
6714,"Monty Stambler"
6714,"Ann Stambler"
4505,"(Uncredited)"
2129,"Ray Frigard"
2129,"Henri Sala"
34010,"Rüdiger Dorn"
215308,"G. W. Jerry D\Arcey"
215308,"Rob Daviau"
215308,"Justin D. Jacobson"
19363,"K. C. Humphrey"
119337,"Martin Wallace"
230059,"Emerson Matsuuchi"
71973,"Tyler Sigman"
104377,"Dominique Ehrhard"
207991,"Ryan Iler"
63632,"Michele Mura"
363,"Reiner Knizia"
206150,"Beau Beckett"
206150,"Jeph Stahl"
280032,"David Alberto Diaz"
252752,"John Coveyou"
252752,"Paul Salomon"
252752,"Ian Zang"
1126,"Creede Lambard"
1126,"Sharleen Lambard"
4475,"Friedemann Friese"
